configuration,num_items,group,groupID
coalitional,75,"{'item_1': [91, 44, 22, 90], 'item_2': [51, 26, 98, 79], 'item_3': [27, 35, 93, 52], 'item_4': [54, 17, 49, 15], 'item_5': [98, 65, 77, 73], 'item_6': [94, 24, 32, 72], 'item_7': [66, 39, 78, 37], 'item_8': [76, 44, 36, 33], 'item_9': [21, 57, 20, 10], 'item_10': [63, 40, 36, 100], 'item_11': [46, 63, 47, 21], 'item_12': [4, 81, 72, 51], 'item_13': [13, 17, 5, 94], 'item_14': [88, 55, 1, 76], 'item_15': [43, 18, 80, 40], 'item_16': [5, 26, 86, 51], 'item_17': [19, 71, 13, 2], 'item_18': [46, 69, 6, 5], 'item_19': [54, 43, 21, 6], 'item_20': [6, 96, 57, 23], 'item_21': [75, 1, 5, 37], 'item_22': [22, 44, 62, 72], 'item_23': [58, 52, 79, 77], 'item_24': [71, 5, 98, 53], 'item_25': [1, 32, 46, 100], 'item_26': [70, 34, 57, 84], 'item_27': [18, 24, 63, 88], 'item_28': [53, 88, 52, 35], 'item_29': [57, 11, 97, 94], 'item_30': [19, 34, 11, 12], 'item_31': [30, 16, 99, 87], 'item_32': [35, 39, 98, 92], 'item_33': [71, 21, 38, 17], 'item_34': [17, 100, 84, 77], 'item_35': [55, 51, 30, 19], 'item_36': [5, 51, 19, 83], 'item_37': [53, 14, 11, 53], 'item_38': [48, 12, 100, 31], 'item_39': [41, 84, 6, 5], 'item_40': [90, 76, 72, 1], 'item_41': [19, 1, 84, 56], 'item_42': [61, 80, 26, 3], 'item_43': [88, 55, 88, 4], 'item_44': [72, 14, 5, 86], 'item_45': [100, 62, 79, 78], 'item_46': [66, 79, 32, 48], 'item_47': [42, 44, 82, 1], 'item_48': [3, 60, 17, 7], 'item_49': [92, 65, 3, 9], 'item_50': [13, 8, 97, 92], 'item_51': [43, 48, 29, 86], 'item_52': [81, 48, 91, 91], 'item_53': [19, 87, 9, 68], 'item_54': [46, 60, 6, 83], 'item_55': [25, 23, 28, 39], 'item_56': [63, 5, 38, 80], 'item_57': [94, 13, 14, 8], 'item_58': [23, 11, 75, 92], 'item_59': [74, 39, 7, 70], 'item_60': [58, 80, 12, 51], 'item_61': [1, 23, 28, 28], 'item_62': [16, 35, 10, 60], 'item_63': [96, 32, 88, 46], 'item_64': [75, 45, 1, 28], 'item_65': [88, 74, 44, 49], 'item_66': [81, 22, 9, 25], 'item_67': [49, 56, 13, 56], 'item_68': [12, 24, 71, 44], 'item_69': [71, 61, 16, 61], 'item_70': [23, 90, 9, 8], 'item_71': [20, 33, 99, 92], 'item_72': [9, 50, 65, 96], 'item_73': [22, 34, 26, 48], 'item_74': [79, 9, 37, 9], 'item_75': [49, 50, 41, 95]}",449.0
minority,25,"{'item_1': [78, 81, 27, 8], 'item_2': [90, 48, 86, 77], 'item_3': [7, 17, 1, 47], 'item_4': [1, 58, 64, 66], 'item_5': [59, 70, 56, 23], 'item_6': [19, 1, 15, 75], 'item_7': [5, 67, 31, 5], 'item_8': [24, 19, 32, 79], 'item_9': [1, 71, 42, 40], 'item_10': [44, 35, 5, 82], 'item_11': [5, 7, 1, 77], 'item_12': [36, 86, 96, 5], 'item_13': [13, 63, 5, 78], 'item_14': [85, 98, 93, 1], 'item_15': [7, 1, 16, 1], 'item_16': [25, 10, 41, 42], 'item_17': [27, 5, 92, 91], 'item_18': [88, 21, 41, 37], 'item_19': [25, 64, 58, 76], 'item_20': [16, 82, 57, 65], 'item_21': [5, 5, 6, 25], 'item_22': [72, 100, 6, 60], 'item_23': [88, 58, 46, 16], 'item_24': [91, 14, 89, 58], 'item_25': [59, 88, 32, 87]}",450.0
minority,25,"{'item_1': [51, 19, 71, 78], 'item_2': [5, 61, 7, 6], 'item_3': [64, 98, 68, 13], 'item_4': [97, 71, 54, 1], 'item_5': [5, 24, 1, 24], 'item_6': [22, 77, 36, 45], 'item_7': [91, 93, 45, 43], 'item_8': [73, 39, 40, 31], 'item_9': [1, 5, 18, 78], 'item_10': [43, 32, 39, 21], 'item_11': [86, 74, 52, 78], 'item_12': [73, 1, 22, 1], 'item_13': [62, 21, 1, 87], 'item_14': [4, 17, 12, 78], 'item_15': [19, 66, 79, 55], 'item_16': [50, 90, 5, 44], 'item_17': [77, 8, 5, 99], 'item_18': [96, 20, 82, 74], 'item_19': [54, 10, 28, 50], 'item_20': [24, 52, 100, 5], 'item_21': [62, 1, 86, 34], 'item_22': [77, 86, 39, 5], 'item_23': [1, 5, 50, 90], 'item_24': [11, 39, 28, 60], 'item_25': [82, 86, 92, 16]}",451.0
minority,25,"{'item_1': [19, 59, 14, 18], 'item_2': [40, 38, 63, 29], 'item_3': [26, 5, 10, 85], 'item_4': [19, 17, 20, 99], 'item_5': [20, 49, 40, 95], 'item_6': [74, 76, 65, 72], 'item_7': [54, 84, 68, 52], 'item_8': [84, 70, 44, 5], 'item_9': [53, 56, 21, 1], 'item_10': [84, 67, 6, 25], 'item_11': [16, 99, 16, 67], 'item_12': [24, 14, 1, 77], 'item_13': [9, 12, 40, 21], 'item_14': [49, 1, 9, 87], 'item_15': [5, 27, 69, 6], 'item_16': [82, 46, 44, 20], 'item_17': [1, 13, 1, 73], 'item_18': [4, 15, 34, 73], 'item_19': [92, 2, 5, 30], 'item_20': [76, 1, 5, 5], 'item_21': [43, 28, 26, 8], 'item_22': [1, 70, 36, 8], 'item_23': [69, 5, 92, 24], 'item_24': [38, 26, 100, 36], 'item_25': [5, 29, 43, 1]}",452.0
minority,25,"{'item_1': [1, 28, 19, 76], 'item_2': [88, 80, 90, 23], 'item_3': [1, 85, 15, 96], 'item_4': [54, 24, 5, 90], 'item_5': [32, 14, 18, 86], 'item_6': [40, 80, 80, 1], 'item_7': [47, 1, 1, 74], 'item_8': [4, 18, 14, 18], 'item_9': [100, 74, 65, 62], 'item_10': [67, 88, 90, 35], 'item_11': [35, 5, 49, 16], 'item_12': [16, 52, 41, 97], 'item_13': [5, 25, 25, 26], 'item_14': [64, 55, 21, 47], 'item_15': [50, 81, 5, 13], 'item_16': [75, 23, 49, 95], 'item_17': [30, 72, 3, 95], 'item_18': [8, 22, 32, 78], 'item_19': [93, 83, 70, 5], 'item_20': [100, 70, 75, 5], 'item_21': [5, 5, 28, 15], 'item_22': [64, 1, 75, 1], 'item_23': [83, 15, 21, 84], 'item_24': [6, 74, 1, 96], 'item_25': [58, 64, 44, 89]}",453.0
minority,25,"{'item_1': [90, 10, 47, 1], 'item_2': [89, 23, 5, 53], 'item_3': [1, 89, 1, 22], 'item_4': [27, 27, 48, 1], 'item_5': [4, 46, 89, 27], 'item_6': [89, 87, 76, 22], 'item_7': [1, 11, 19, 45], 'item_8': [49, 22, 5, 93], 'item_9': [73, 68, 48, 10], 'item_10': [18, 74, 15, 44], 'item_11': [2, 69, 12, 42], 'item_12': [87, 91, 61, 27], 'item_13': [16, 43, 12, 83], 'item_14': [1, 1, 26, 100], 'item_15': [85, 37, 1, 44], 'item_16': [36, 1, 78, 26], 'item_17': [5, 56, 26, 55], 'item_18': [73, 72, 84, 8], 'item_19': [2, 7, 44, 95], 'item_20': [23, 68, 72, 5], 'item_21': [5, 5, 48, 30], 'item_22': [27, 4, 51, 27], 'item_23': [59, 37, 41, 14], 'item_24': [12, 5, 3, 5], 'item_25': [65, 68, 94, 39]}",454.0
minority,25,"{'item_1': [26, 75, 97, 100], 'item_2': [7, 23, 77, 32], 'item_3': [48, 64, 18, 7], 'item_4': [41, 1, 34, 64], 'item_5': [38, 25, 54, 81], 'item_6': [56, 37, 78, 5], 'item_7': [64, 37, 98, 54], 'item_8': [8, 32, 51, 38], 'item_9': [23, 41, 62, 1], 'item_10': [4, 5, 1, 87], 'item_11': [5, 17, 5, 89], 'item_12': [26, 9, 18, 87], 'item_13': [53, 30, 48, 41], 'item_14': [73, 30, 82, 84], 'item_15': [58, 1, 29, 60], 'item_16': [14, 72, 66, 70], 'item_17': [59, 7, 51, 50], 'item_18': [1, 25, 8, 81], 'item_19': [84, 68, 74, 26], 'item_20': [44, 5, 70, 5], 'item_21': [68, 68, 1, 51], 'item_22': [5, 84, 6, 100], 'item_23': [1, 11, 5, 98], 'item_24': [1, 36, 71, 1], 'item_25': [91, 85, 25, 45]}",455.0
minority,25,"{'item_1': [1, 5, 3, 82], 'item_2': [12, 31, 5, 90], 'item_3': [88, 86, 57, 34], 'item_4': [32, 82, 77, 25], 'item_5': [60, 64, 71, 1], 'item_6': [6, 58, 24, 74], 'item_7': [9, 61, 5, 91], 'item_8': [98, 87, 52, 76], 'item_9': [85, 72, 41, 28], 'item_10': [5, 80, 41, 5], 'item_11': [29, 6, 59, 46], 'item_12': [22, 52, 90, 66], 'item_13': [63, 40, 92, 45], 'item_14': [74, 90, 27, 28], 'item_15': [70, 50, 34, 35], 'item_16': [64, 62, 92, 67], 'item_17': [14, 5, 3, 33], 'item_18': [37, 93, 1, 22], 'item_19': [45, 94, 84, 5], 'item_20': [35, 52, 1, 95], 'item_21': [4, 1, 40, 35], 'item_22': [24, 60, 92, 6], 'item_23': [39, 17, 32, 1], 'item_24': [5, 1, 49, 98], 'item_25': [1, 65, 17, 36]}",456.0
minority,25,"{'item_1': [24, 1, 1, 87], 'item_2': [47, 67, 60, 41], 'item_3': [25, 1, 10, 96], 'item_4': [46, 5, 84, 7], 'item_5': [5, 12, 28, 91], 'item_6': [5, 45, 61, 93], 'item_7': [73, 5, 56, 27], 'item_8': [52, 76, 88, 53], 'item_9': [71, 60, 5, 21], 'item_10': [69, 21, 1, 49], 'item_11': [48, 89, 50, 55], 'item_12': [94, 64, 74, 90], 'item_13': [67, 39, 57, 52], 'item_14': [96, 91, 55, 1], 'item_15': [59, 32, 5, 13], 'item_16': [72, 76, 99, 63], 'item_17': [1, 85, 20, 58], 'item_18': [19, 66, 72, 28], 'item_19': [46, 81, 6, 17], 'item_20': [1, 74, 37, 5], 'item_21': [85, 28, 84, 5], 'item_22': [74, 71, 47, 89], 'item_23': [54, 81, 53, 1], 'item_24': [66, 98, 41, 98], 'item_25': [86, 68, 32, 58]}",457.0
minority,25,"{'item_1': [61, 69, 84, 31], 'item_2': [1, 1, 78, 13], 'item_3': [64, 71, 50, 2], 'item_4': [97, 41, 29, 24], 'item_5': [5, 76, 11, 88], 'item_6': [19, 35, 1, 51], 'item_7': [90, 68, 1, 4], 'item_8': [35, 80, 88, 5], 'item_9': [7, 65, 20, 4], 'item_10': [62, 54, 62, 5], 'item_11': [46, 64, 11, 1], 'item_12': [97, 62, 78, 94], 'item_13': [57, 5, 87, 1], 'item_14': [75, 30, 61, 76], 'item_15': [1, 9, 5, 96], 'item_16': [31, 92, 96, 24], 'item_17': [35, 26, 47, 91], 'item_18': [5, 71, 64, 36], 'item_19': [95, 60, 74, 70], 'item_20': [51, 56, 21, 32], 'item_21': [48, 5, 5, 28], 'item_22': [20, 16, 25, 45], 'item_23': [92, 77, 47, 48], 'item_24': [77, 55, 89, 81], 'item_25': [43, 1, 74, 49]}",458.0
minority,25,"{'item_1': [95, 34, 79, 29], 'item_2': [53, 16, 31, 88], 'item_3': [30, 32, 56, 83], 'item_4': [50, 93, 45, 52], 'item_5': [6, 43, 13, 79], 'item_6': [32, 80, 67, 5], 'item_7': [51, 22, 94, 91], 'item_8': [44, 83, 78, 34], 'item_9': [36, 66, 87, 14], 'item_10': [1, 18, 4, 66], 'item_11': [14, 92, 82, 5], 'item_12': [12, 93, 57, 35], 'item_13': [67, 28, 5, 26], 'item_14': [60, 84, 75, 84], 'item_15': [54, 86, 90, 1], 'item_16': [1, 68, 27, 53], 'item_17': [38, 63, 96, 66], 'item_18': [2, 53, 5, 46], 'item_19': [22, 56, 2, 90], 'item_20': [5, 6, 71, 67], 'item_21': [32, 1, 1, 53], 'item_22': [8, 5, 34, 88], 'item_23': [32, 51, 26, 86], 'item_24': [5, 5, 14, 1], 'item_25': [10, 1, 1, 51]}",459.0
minority,25,"{'item_1': [73, 64, 94, 54], 'item_2': [29, 5, 79, 5], 'item_3': [98, 39, 88, 74], 'item_4': [80, 83, 47, 34], 'item_5': [27, 78, 59, 90], 'item_6': [11, 1, 68, 67], 'item_7': [1, 5, 6, 83], 'item_8': [33, 50, 36, 91], 'item_9': [24, 60, 1, 40], 'item_10': [18, 25, 34, 100], 'item_11': [87, 65, 82, 5], 'item_12': [1, 15, 34, 64], 'item_13': [28, 38, 29, 28], 'item_14': [29, 97, 33, 1], 'item_15': [13, 1, 41, 45], 'item_16': [44, 49, 73, 30], 'item_17': [56, 83, 55, 1], 'item_18': [5, 76, 25, 28], 'item_19': [10, 93, 95, 35], 'item_20': [48, 41, 5, 56], 'item_21': [45, 56, 5, 88], 'item_22': [5, 73, 54, 54], 'item_23': [42, 20, 1, 50], 'item_24': [92, 96, 22, 43], 'item_25': [79, 64, 47, 69]}",460.0
minority,25,"{'item_1': [12, 1, 71, 5], 'item_2': [29, 72, 71, 31], 'item_3': [77, 47, 85, 1], 'item_4': [92, 96, 84, 1], 'item_5': [5, 24, 80, 79], 'item_6': [33, 5, 1, 23], 'item_7': [94, 75, 94, 10], 'item_8': [84, 24, 47, 2], 'item_9': [85, 85, 72, 66], 'item_10': [13, 41, 1, 55], 'item_11': [42, 1, 8, 42], 'item_12': [25, 34, 14, 54], 'item_13': [3, 20, 6, 96], 'item_14': [94, 50, 22, 22], 'item_15': [49, 54, 75, 89], 'item_16': [1, 85, 55, 5], 'item_17': [1, 5, 5, 55], 'item_18': [75, 62, 20, 87], 'item_19': [58, 48, 5, 73], 'item_20': [25, 91, 37, 39], 'item_21': [31, 46, 69, 6], 'item_22': [100, 81, 52, 18], 'item_23': [5, 44, 14, 60], 'item_24': [96, 6, 58, 7], 'item_25': [100, 41, 91, 75]}",461.0
minority,25,"{'item_1': [38, 5, 27, 61], 'item_2': [47, 1, 8, 24], 'item_3': [84, 45, 20, 14], 'item_4': [91, 42, 83, 12], 'item_5': [83, 1, 47, 30], 'item_6': [13, 51, 5, 66], 'item_7': [79, 62, 58, 1], 'item_8': [1, 46, 65, 89], 'item_9': [86, 81, 90, 54], 'item_10': [7, 39, 52, 84], 'item_11': [25, 5, 5, 98], 'item_12': [85, 85, 83, 5], 'item_13': [56, 69, 84, 12], 'item_14': [3, 17, 79, 55], 'item_15': [35, 5, 1, 1], 'item_16': [52, 78, 73, 35], 'item_17': [60, 65, 20, 87], 'item_18': [36, 56, 6, 91], 'item_19': [1, 41, 35, 86], 'item_20': [71, 8, 83, 80], 'item_21': [5, 77, 42, 37], 'item_22': [50, 39, 49, 57], 'item_23': [39, 27, 90, 17], 'item_24': [5, 67, 1, 5], 'item_25': [73, 94, 83, 47]}",462.0
minority,25,"{'item_1': [23, 78, 44, 77], 'item_2': [22, 26, 5, 1], 'item_3': [5, 83, 50, 19], 'item_4': [20, 5, 55, 82], 'item_5': [78, 42, 66, 37], 'item_6': [19, 2, 23, 1], 'item_7': [43, 64, 80, 15], 'item_8': [63, 87, 99, 65], 'item_9': [5, 92, 52, 16], 'item_10': [17, 74, 1, 86], 'item_11': [66, 1, 17, 5], 'item_12': [1, 4, 2, 61], 'item_13': [11, 61, 65, 46], 'item_14': [1, 10, 19, 98], 'item_15': [6, 5, 2, 22], 'item_16': [10, 5, 5, 95], 'item_17': [36, 22, 62, 65], 'item_18': [61, 28, 15, 55], 'item_19': [63, 56, 5, 30], 'item_20': [100, 87, 48, 6], 'item_21': [89, 76, 1, 27], 'item_22': [74, 24, 47, 5], 'item_23': [33, 1, 29, 65], 'item_24': [46, 54, 19, 97], 'item_25': [42, 1, 8, 58]}",463.0
minority,25,"{'item_1': [5, 5, 13, 81], 'item_2': [17, 37, 29, 20], 'item_3': [58, 34, 53, 1], 'item_4': [58, 46, 73, 49], 'item_5': [15, 14, 55, 33], 'item_6': [22, 23, 5, 66], 'item_7': [1, 93, 41, 67], 'item_8': [78, 56, 1, 63], 'item_9': [10, 5, 30, 100], 'item_10': [31, 9, 1, 72], 'item_11': [51, 29, 89, 96], 'item_12': [22, 47, 29, 5], 'item_13': [40, 69, 88, 1], 'item_14': [8, 84, 97, 66], 'item_15': [58, 16, 47, 4], 'item_16': [60, 90, 35, 5], 'item_17': [4, 47, 23, 93], 'item_18': [86, 62, 13, 9], 'item_19': [5, 71, 71, 11], 'item_20': [56, 51, 23, 28], 'item_21': [81, 37, 67, 54], 'item_22': [1, 1, 45, 23], 'item_23': [72, 1, 100, 3], 'item_24': [58, 77, 49, 74], 'item_25': [4, 8, 5, 8]}",464.0
minority,25,"{'item_1': [81, 22, 41, 2], 'item_2': [1, 5, 41, 55], 'item_3': [72, 93, 76, 5], 'item_4': [29, 1, 80, 66], 'item_5': [5, 66, 38, 51], 'item_6': [24, 53, 1, 77], 'item_7': [90, 91, 38, 53], 'item_8': [10, 48, 3, 15], 'item_9': [27, 10, 86, 35], 'item_10': [36, 100, 98, 3], 'item_11': [10, 6, 29, 20], 'item_12': [26, 98, 48, 46], 'item_13': [31, 48, 30, 1], 'item_14': [66, 64, 80, 1], 'item_15': [1, 1, 55, 22], 'item_16': [16, 63, 1, 5], 'item_17': [5, 7, 25, 93], 'item_18': [33, 59, 5, 98], 'item_19': [28, 25, 31, 94], 'item_20': [62, 32, 32, 100], 'item_21': [94, 5, 6, 14], 'item_22': [3, 48, 67, 100], 'item_23': [75, 46, 19, 49], 'item_24': [1, 17, 23, 81], 'item_25': [19, 15, 5, 93]}",465.0
minority,25,"{'item_1': [6, 32, 28, 15], 'item_2': [28, 82, 36, 30], 'item_3': [96, 59, 45, 2], 'item_4': [1, 5, 9, 72], 'item_5': [26, 1, 64, 1], 'item_6': [1, 84, 6, 5], 'item_7': [4, 1, 50, 40], 'item_8': [100, 76, 91, 41], 'item_9': [61, 65, 64, 32], 'item_10': [58, 66, 87, 14], 'item_11': [30, 3, 2, 5], 'item_12': [85, 50, 92, 3], 'item_13': [22, 24, 45, 6], 'item_14': [28, 88, 82, 64], 'item_15': [58, 60, 89, 72], 'item_16': [73, 8, 87, 30], 'item_17': [81, 56, 29, 49], 'item_18': [15, 16, 76, 27], 'item_19': [5, 68, 33, 74], 'item_20': [79, 99, 39, 19], 'item_21': [70, 85, 6, 1], 'item_22': [60, 5, 1, 8], 'item_23': [23, 9, 5, 45], 'item_24': [41, 10, 1, 78], 'item_25': [5, 21, 5, 93]}",466.0
minority,25,"{'item_1': [57, 5, 79, 34], 'item_2': [61, 54, 2, 71], 'item_3': [42, 90, 49, 81], 'item_4': [52, 30, 52, 1], 'item_5': [13, 12, 84, 83], 'item_6': [97, 1, 1, 63], 'item_7': [5, 10, 11, 50], 'item_8': [40, 34, 45, 79], 'item_9': [1, 83, 50, 85], 'item_10': [12, 8, 1, 87], 'item_11': [54, 12, 64, 26], 'item_12': [62, 73, 76, 67], 'item_13': [20, 50, 21, 91], 'item_14': [74, 11, 80, 65], 'item_15': [33, 76, 68, 16], 'item_16': [20, 16, 31, 69], 'item_17': [30, 17, 5, 19], 'item_18': [5, 5, 34, 5], 'item_19': [1, 8, 50, 73], 'item_20': [76, 28, 16, 2], 'item_21': [92, 30, 91, 27], 'item_22': [60, 58, 83, 58], 'item_23': [38, 1, 5, 78], 'item_24': [53, 46, 16, 5], 'item_25': [93, 89, 57, 1]}",467.0
minority,25,"{'item_1': [5, 48, 5, 5], 'item_2': [5, 57, 80, 2], 'item_3': [26, 5, 1, 99], 'item_4': [78, 76, 78, 10], 'item_5': [64, 1, 50, 94], 'item_6': [51, 39, 13, 72], 'item_7': [14, 17, 1, 5], 'item_8': [100, 44, 5, 4], 'item_9': [89, 33, 48, 59], 'item_10': [76, 90, 52, 38], 'item_11': [29, 30, 67, 49], 'item_12': [78, 92, 10, 1], 'item_13': [96, 43, 43, 25], 'item_14': [57, 40, 37, 50], 'item_15': [35, 1, 9, 36], 'item_16': [77, 7, 22, 99], 'item_17': [62, 8, 99, 7], 'item_18': [16, 55, 4, 24], 'item_19': [50, 67, 72, 1], 'item_20': [11, 69, 28, 43], 'item_21': [47, 39, 38, 14], 'item_22': [8, 5, 3, 17], 'item_23': [44, 89, 88, 5], 'item_24': [1, 13, 51, 58], 'item_25': [1, 16, 13, 64]}",468.0
minority,25,"{'item_1': [48, 10, 1, 76], 'item_2': [1, 24, 15, 87], 'item_3': [56, 24, 1, 69], 'item_4': [32, 59, 3, 25], 'item_5': [12, 83, 4, 78], 'item_6': [14, 2, 27, 5], 'item_7': [36, 6, 37, 54], 'item_8': [5, 78, 5, 82], 'item_9': [40, 5, 90, 83], 'item_10': [27, 44, 30, 43], 'item_11': [51, 55, 68, 71], 'item_12': [1, 46, 47, 74], 'item_13': [68, 3, 54, 27], 'item_14': [1, 16, 21, 5], 'item_15': [19, 47, 82, 1], 'item_16': [67, 70, 31, 43], 'item_17': [8, 1, 8, 73], 'item_18': [50, 64, 26, 81], 'item_19': [89, 5, 82, 40], 'item_20': [5, 10, 42, 96], 'item_21': [88, 45, 50, 94], 'item_22': [23, 1, 8, 76], 'item_23': [39, 10, 5, 77], 'item_24': [18, 20, 38, 72], 'item_25': [27, 88, 83, 1]}",469.0
minority,25,"{'item_1': [67, 54, 30, 70], 'item_2': [29, 1, 35, 77], 'item_3': [30, 2, 1, 50], 'item_4': [91, 29, 4, 50], 'item_5': [73, 63, 50, 5], 'item_6': [1, 1, 34, 5], 'item_7': [32, 5, 21, 89], 'item_8': [16, 50, 43, 13], 'item_9': [45, 54, 73, 2], 'item_10': [12, 62, 52, 76], 'item_11': [84, 33, 41, 70], 'item_12': [74, 24, 20, 1], 'item_13': [60, 52, 81, 12], 'item_14': [13, 31, 40, 7], 'item_15': [99, 28, 5, 76], 'item_16': [23, 22, 89, 87], 'item_17': [30, 63, 44, 1], 'item_18': [5, 75, 16, 91], 'item_19': [5, 5, 1, 75], 'item_20': [84, 95, 96, 70], 'item_21': [31, 79, 53, 35], 'item_22': [43, 7, 46, 57], 'item_23': [61, 93, 5, 99], 'item_24': [1, 30, 25, 94], 'item_25': [23, 62, 7, 58]}",470.0
minority,25,"{'item_1': [5, 47, 35, 37], 'item_2': [45, 89, 34, 5], 'item_3': [52, 82, 92, 51], 'item_4': [40, 89, 61, 11], 'item_5': [35, 1, 1, 87], 'item_6': [5, 53, 37, 29], 'item_7': [71, 68, 25, 76], 'item_8': [5, 5, 9, 2], 'item_9': [3, 96, 33, 71], 'item_10': [13, 29, 25, 94], 'item_11': [8, 63, 87, 83], 'item_12': [1, 66, 5, 65], 'item_13': [39, 41, 1, 1], 'item_14': [49, 50, 27, 1], 'item_15': [51, 38, 62, 14], 'item_16': [1, 5, 9, 79], 'item_17': [20, 75, 5, 94], 'item_18': [76, 91, 45, 80], 'item_19': [86, 99, 32, 5], 'item_20': [75, 92, 59, 35], 'item_21': [68, 15, 59, 2], 'item_22': [39, 1, 11, 43], 'item_23': [78, 98, 66, 67], 'item_24': [65, 8, 32, 96], 'item_25': [36, 19, 93, 44]}",471.0
minority,25,"{'item_1': [30, 57, 47, 14], 'item_2': [76, 34, 75, 72], 'item_3': [24, 85, 87, 70], 'item_4': [45, 12, 74, 100], 'item_5': [2, 81, 27, 41], 'item_6': [96, 39, 20, 1], 'item_7': [5, 5, 45, 5], 'item_8': [1, 36, 50, 85], 'item_9': [21, 36, 3, 25], 'item_10': [7, 38, 1, 1], 'item_11': [52, 81, 95, 30], 'item_12': [70, 30, 14, 12], 'item_13': [88, 26, 23, 5], 'item_14': [81, 36, 47, 4], 'item_15': [2, 1, 9, 83], 'item_16': [42, 41, 38, 54], 'item_17': [26, 1, 99, 55], 'item_18': [5, 32, 5, 99], 'item_19': [88, 67, 86, 6], 'item_20': [1, 27, 5, 88], 'item_21': [83, 72, 78, 48], 'item_22': [57, 61, 9, 18], 'item_23': [12, 5, 77, 83], 'item_24': [73, 18, 61, 16], 'item_25': [13, 72, 1, 94]}",472.0
minority,25,"{'item_1': [93, 65, 89, 1], 'item_2': [75, 64, 35, 10], 'item_3': [87, 25, 44, 15], 'item_4': [49, 72, 13, 29], 'item_5': [41, 19, 5, 84], 'item_6': [31, 4, 35, 67], 'item_7': [40, 42, 68, 5], 'item_8': [1, 64, 31, 5], 'item_9': [33, 77, 1, 27], 'item_10': [2, 24, 1, 1], 'item_11': [92, 9, 51, 4], 'item_12': [33, 67, 42, 49], 'item_13': [5, 58, 82, 19], 'item_14': [3, 38, 77, 86], 'item_15': [11, 86, 49, 41], 'item_16': [48, 1, 60, 21], 'item_17': [78, 70, 3, 25], 'item_18': [33, 67, 5, 57], 'item_19': [44, 5, 6, 100], 'item_20': [31, 5, 34, 81], 'item_21': [1, 1, 63, 69], 'item_22': [38, 5, 60, 61], 'item_23': [46, 67, 52, 10], 'item_24': [5, 60, 70, 22], 'item_25': [14, 22, 37, 97]}",473.0
minority,25,"{'item_1': [35, 30, 51, 49], 'item_2': [7, 24, 22, 1], 'item_3': [12, 70, 75, 5], 'item_4': [68, 49, 23, 39], 'item_5': [8, 1, 59, 86], 'item_6': [92, 87, 52, 29], 'item_7': [63, 40, 100, 31], 'item_8': [100, 58, 5, 48], 'item_9': [1, 12, 17, 89], 'item_10': [32, 56, 59, 1], 'item_11': [97, 57, 84, 43], 'item_12': [77, 11, 36, 20], 'item_13': [53, 57, 66, 5], 'item_14': [69, 78, 56, 9], 'item_15': [5, 3, 1, 82], 'item_16': [18, 53, 1, 85], 'item_17': [44, 80, 5, 64], 'item_18': [1, 5, 25, 7], 'item_19': [26, 5, 37, 20], 'item_20': [10, 6, 67, 100], 'item_21': [91, 85, 42, 47], 'item_22': [56, 47, 15, 82], 'item_23': [80, 19, 42, 46], 'item_24': [100, 38, 74, 9], 'item_25': [5, 1, 55, 63]}",474.0
minority,25,"{'item_1': [19, 73, 65, 86], 'item_2': [30, 55, 62, 1], 'item_3': [87, 72, 75, 80], 'item_4': [66, 10, 33, 46], 'item_5': [5, 5, 5, 78], 'item_6': [1, 2, 69, 91], 'item_7': [1, 83, 1, 4], 'item_8': [55, 92, 98, 5], 'item_9': [8, 61, 1, 80], 'item_10': [47, 67, 39, 85], 'item_11': [88, 50, 61, 57], 'item_12': [16, 1, 77, 14], 'item_13': [71, 43, 44, 50], 'item_14': [24, 82, 25, 14], 'item_15': [100, 72, 75, 5], 'item_16': [84, 33, 25, 70], 'item_17': [50, 85, 98, 8], 'item_18': [67, 35, 35, 81], 'item_19': [53, 64, 33, 64], 'item_20': [28, 56, 96, 1], 'item_21': [54, 1, 5, 42], 'item_22': [98, 88, 54, 33], 'item_23': [9, 19, 29, 93], 'item_24': [5, 5, 35, 78], 'item_25': [21, 57, 48, 73]}",475.0
minority,25,"{'item_1': [61, 1, 10, 66], 'item_2': [1, 36, 78, 98], 'item_3': [31, 1, 1, 88], 'item_4': [90, 44, 53, 20], 'item_5': [40, 34, 17, 16], 'item_6': [5, 5, 90, 8], 'item_7': [66, 6, 84, 88], 'item_8': [25, 31, 89, 1], 'item_9': [6, 48, 24, 95], 'item_10': [5, 76, 39, 42], 'item_11': [39, 37, 71, 82], 'item_12': [52, 14, 1, 67], 'item_13': [100, 75, 38, 36], 'item_14': [1, 5, 53, 1], 'item_15': [87, 78, 49, 40], 'item_16': [61, 31, 44, 88], 'item_17': [45, 40, 48, 76], 'item_18': [12, 14, 5, 98], 'item_19': [99, 6, 58, 94], 'item_20': [79, 91, 69, 52], 'item_21': [67, 85, 42, 5], 'item_22': [38, 70, 5, 43], 'item_23': [88, 54, 94, 5], 'item_24': [34, 48, 22, 94], 'item_25': [32, 23, 50, 100]}",476.0
